CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Belgium-Luxembourg,Processing,1979.0,1000 tonnes,0.0,S
Bulgaria,Processing,1979.0,1000 tonnes,0.0,S
China,Processing,1979.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1979.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1979.0,1000 tonnes,0.0,S
Cyprus,Processing,1979.0,1000 tonnes,0.0,S
French Polynesia,Processing,1979.0,1000 tonnes,0.0,S
Guatemala,Processing,1979.0,1000 tonnes,0.0,S
Honduras,Processing,1979.0,1000 tonnes,0.0,S
Indonesia,Processing,1979.0,1000 tonnes,0.0,S
Ireland,Processing,1979.0,1000 tonnes,0.0,S
Japan,Processing,1979.0,1000 tonnes,0.0,S
Jordan,Processing,1979.0,1000 tonnes,0.0,S
Lebanon,Processing,1979.0,1000 tonnes,0.0,S
Malaysia,Processing,1979.0,1000 tonnes,0.0,S
Netherlands,Processing,1979.0,1000 tonnes,0.0,S
Paraguay,Processing,1979.0,1000 tonnes,0.0,S
Philippines,Processing,1979.0,1000 tonnes,0.0,S
Polynesia,Processing,1979.0,1000 tonnes,0.0,A
Republic of Korea,Processing,1979.0,1000 tonnes,0.0,S
South Africa,Processing,1979.0,1000 tonnes,0.0,S
Sweden,Processing,1979.0,1000 tonnes,0.0,S
Thailand,Processing,1979.0,1000 tonnes,0.0,S
Tunisia,Processing,1979.0,1000 tonnes,0.0,S
United States of America,Processing,1979.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1979.0,1000 tonnes,0.0,S
France,Processing,1978.0,1000 tonnes,1545.0,S
Poland,Processing,1978.0,1000 tonnes,285.0,S
Hungary,Processing,1978.0,1000 tonnes,177.0,S
Romania,Processing,1978.0,1000 tonnes,168.0,S
Italy,Processing,1978.0,1000 tonnes,111.0,S
China,Processing,1978.0,1000 tonnes,75.0,A
Spain,Processing,1978.0,1000 tonnes,57.0,S
Switzerland,Processing,1978.0,1000 tonnes,51.0,S
Yugoslav SFR,Processing,1978.0,1000 tonnes,36.0,S
Czechoslovakia,Processing,1978.0,1000 tonnes,18.0,S
Australia and New Zealand,Processing,1978.0,1000 tonnes,15.0,A
Austria,Processing,1978.0,1000 tonnes,15.0,S
New Zealand,Processing,1978.0,1000 tonnes,15.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1978.0,1000 tonnes,12.0,S
Denmark,Processing,1978.0,1000 tonnes,9.0,S
Argentina,Processing,1978.0,1000 tonnes,8.0,S
Netherlands,Processing,1978.0,1000 tonnes,7.0,S
Other non-specified areas,Processing,1978.0,1000 tonnes,5.0,S
Pakistan,Processing,1978.0,1000 tonnes,5.0,S
Republic of Korea,Processing,1978.0,1000 tonnes,4.0,S
Finland,Processing,1978.0,1000 tonnes,3.0,S
India,Processing,1978.0,1000 tonnes,3.0,S
Israel,Processing,1978.0,1000 tonnes,3.0,S
Canada,Processing,1978.0,1000 tonnes,2.0,S
Greece,Processing,1978.0,1000 tonnes,2.0,S
Guatemala,Processing,1978.0,1000 tonnes,1.0,S
Portugal,Processing,1978.0,1000 tonnes,1.0,S
Uruguay,Processing,1978.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1978.0,1000 tonnes,0.0,S
Bulgaria,Processing,1978.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1978.0,1000 tonnes,0.0,S
French Polynesia,Processing,1978.0,1000 tonnes,0.0,S
Germany,Processing,1978.0,1000 tonnes,0.0,S
Honduras,Processing,1978.0,1000 tonnes,0.0,S
Indonesia,Processing,1978.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1978.0,1000 tonnes,0.0,S
Ireland,Processing,1978.0,1000 tonnes,0.0,S
Japan,Processing,1978.0,1000 tonnes,0.0,S
Jordan,Processing,1978.0,1000 tonnes,0.0,S
Lebanon,Processing,1978.0,1000 tonnes,0.0,S
Malaysia,Processing,1978.0,1000 tonnes,0.0,S
Paraguay,Processing,1978.0,1000 tonnes,0.0,S
Philippines,Processing,1978.0,1000 tonnes,0.0,S
Polynesia,Processing,1978.0,1000 tonnes,0.0,A
South Africa,Processing,1978.0,1000 tonnes,0.0,S
Sweden,Processing,1978.0,1000 tonnes,0.0,S
Thailand,Processing,1978.0,1000 tonnes,0.0,S
Tunisia,Processing,1978.0,1000 tonnes,0.0,S
Turkey,Processing,1978.0,1000 tonnes,0.0,S
United States of America,Processing,1978.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1978.0,1000 tonnes,0.0,S
Cyprus,Processing,1978.0,1000 tonnes,-1.0,S
France,Processing,1977.0,1000 tonnes,1491.0,S
Poland,Processing,1977.0,1000 tonnes,308.0,S
Hungary,Processing,1977.0,1000 tonnes,218.0,S
China,Processing,1977.0,1000 tonnes,65.0,A
Yugoslav SFR,Processing,1977.0,1000 tonnes,65.0,S
Spain,Processing,1977.0,1000 tonnes,50.0,S
Switzerland,Processing,1977.0,1000 tonnes,46.0,S
Romania,Processing,1977.0,1000 tonnes,32.0,S
Bulgaria,Processing,1977.0,1000 tonnes,18.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1977.0,1000 tonnes,17.0,S
Australia and New Zealand,Processing,1977.0,1000 tonnes,14.0,A
New Zealand,Processing,1977.0,1000 tonnes,14.0,S
Austria,Processing,1977.0,1000 tonnes,12.0,S
Czechoslovakia,Processing,1977.0,1000 tonnes,10.0,S
Denmark,Processing,1977.0,1000 tonnes,9.0,S
Argentina,Processing,1977.0,1000 tonnes,7.0,S
Netherlands,Processing,1977.0,1000 tonnes,5.0,S
Pakistan,Processing,1977.0,1000 tonnes,4.0,S
Republic of Korea,Processing,1977.0,1000 tonnes,4.0,S
Other non-specified areas,Processing,1977.0,1000 tonnes,3.0,S
Finland,Processing,1977.0,1000 tonnes,3.0,S
India,Processing,1977.0,1000 tonnes,3.0,S
Israel,Processing,1977.0,1000 tonnes,2.0,S
Turkey,Processing,1977.0,1000 tonnes,2.0,S
Greece,Processing,1977.0,1000 tonnes,1.0,S
Guatemala,Processing,1977.0,1000 tonnes,1.0,S
Iran (Islamic Republic of),Processing,1977.0,1000 tonnes,1.0,S
Thailand,Processing,1977.0,1000 tonnes,1.0,S
Uruguay,Processing,1977.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1977.0,1000 tonnes,0.0,S
Canada,Processing,1977.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1977.0,1000 tonnes,0.0,S
Cyprus,Processing,1977.0,1000 tonnes,0.0,S
French Polynesia,Processing,1977.0,1000 tonnes,0.0,S
Germany,Processing,1977.0,1000 tonnes,0.0,S
Honduras,Processing,1977.0,1000 tonnes,0.0,S
Indonesia,Processing,1977.0,1000 tonnes,0.0,S
Ireland,Processing,1977.0,1000 tonnes,0.0,S
Italy,Processing,1977.0,1000 tonnes,0.0,S
Japan,Processing,1977.0,1000 tonnes,0.0,S
Jordan,Processing,1977.0,1000 tonnes,0.0,S
Lebanon,Processing,1977.0,1000 tonnes,0.0,S
Malaysia,Processing,1977.0,1000 tonnes,0.0,S
Paraguay,Processing,1977.0,1000 tonnes,0.0,S
Philippines,Processing,1977.0,1000 tonnes,0.0,S
Polynesia,Processing,1977.0,1000 tonnes,0.0,A
Portugal,Processing,1977.0,1000 tonnes,0.0,S
South Africa,Processing,1977.0,1000 tonnes,0.0,S
Sweden,Processing,1977.0,1000 tonnes,0.0,S
Tunisia,Processing,1977.0,1000 tonnes,0.0,S
United States of America,Processing,1977.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1977.0,1000 tonnes,0.0,S
France,Processing,1976.0,1000 tonnes,1699.0,S
Poland,Processing,1976.0,1000 tonnes,274.0,S
Italy,Processing,1976.0,1000 tonnes,260.0,S
Hungary,Processing,1976.0,1000 tonnes,194.0,S
Switzerland,Processing,1976.0,1000 tonnes,90.0,S
China,Processing,1976.0,1000 tonnes,88.0,A
Spain,Processing,1976.0,1000 tonnes,70.0,S
Yugoslav SFR,Processing,1976.0,1000 tonnes,40.0,S
Romania,Processing,1976.0,1000 tonnes,39.0,S
Bulgaria,Processing,1976.0,1000 tonnes,17.0,S
Austria,Processing,1976.0,1000 tonnes,14.0,S
Australia and New Zealand,Processing,1976.0,1000 tonnes,12.0,A
New Zealand,Processing,1976.0,1000 tonnes,12.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1976.0,1000 tonnes,12.0,S
Czechoslovakia,Processing,1976.0,1000 tonnes,11.0,S
Denmark,Processing,1976.0,1000 tonnes,9.0,S
Netherlands,Processing,1976.0,1000 tonnes,6.0,S
Argentina,Processing,1976.0,1000 tonnes,5.0,S
Finland,Processing,1976.0,1000 tonnes,4.0,S
Pakistan,Processing,1976.0,1000 tonnes,4.0,S
India,Processing,1976.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1976.0,1000 tonnes,3.0,S
Israel,Processing,1976.0,1000 tonnes,2.0,S
Turkey,Processing,1976.0,1000 tonnes,2.0,S
Greece,Processing,1976.0,1000 tonnes,1.0,S
Portugal,Processing,1976.0,1000 tonnes,1.0,S
Thailand,Processing,1976.0,1000 tonnes,1.0,S
Uruguay,Processing,1976.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1976.0,1000 tonnes,0.0,S
Canada,Processing,1976.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1976.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1976.0,1000 tonnes,0.0,S
Cyprus,Processing,1976.0,1000 tonnes,0.0,S
French Polynesia,Processing,1976.0,1000 tonnes,0.0,S
Germany,Processing,1976.0,1000 tonnes,0.0,S
Guatemala,Processing,1976.0,1000 tonnes,0.0,S
Honduras,Processing,1976.0,1000 tonnes,0.0,S
Indonesia,Processing,1976.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1976.0,1000 tonnes,0.0,S
Ireland,Processing,1976.0,1000 tonnes,0.0,S
Japan,Processing,1976.0,1000 tonnes,0.0,S
Jordan,Processing,1976.0,1000 tonnes,0.0,S
Lebanon,Processing,1976.0,1000 tonnes,0.0,S
Malaysia,Processing,1976.0,1000 tonnes,0.0,S
Paraguay,Processing,1976.0,1000 tonnes,0.0,S
Philippines,Processing,1976.0,1000 tonnes,0.0,S
Polynesia,Processing,1976.0,1000 tonnes,0.0,A
South Africa,Processing,1976.0,1000 tonnes,0.0,S
Sweden,Processing,1976.0,1000 tonnes,0.0,S
Tunisia,Processing,1976.0,1000 tonnes,0.0,S
United States of America,Processing,1976.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1976.0,1000 tonnes,0.0,S
France,Processing,1975.0,1000 tonnes,1508.0,S
Poland,Processing,1975.0,1000 tonnes,245.0,S
Italy,Processing,1975.0,1000 tonnes,147.0,S
Hungary,Processing,1975.0,1000 tonnes,124.0,S
Romania,Processing,1975.0,1000 tonnes,96.0,S
China,Processing,1975.0,1000 tonnes,79.0,A
Yugoslav SFR,Processing,1975.0,1000 tonnes,69.0,S
Spain,Processing,1975.0,1000 tonnes,66.0,S
Switzerland,Processing,1975.0,1000 tonnes,47.0,S
South Africa,Processing,1975.0,1000 tonnes,22.0,S
Australia and New Zealand,Processing,1975.0,1000 tonnes,16.0,A
New Zealand,Processing,1975.0,1000 tonnes,16.0,S
Austria,Processing,1975.0,1000 tonnes,13.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1975.0,1000 tonnes,13.0,S
Czechoslovakia,Processing,1975.0,1000 tonnes,10.0,S
Denmark,Processing,1975.0,1000 tonnes,9.0,S
Netherlands,Processing,1975.0,1000 tonnes,6.0,S
Finland,Processing,1975.0,1000 tonnes,4.0,S
Greece,Processing,1975.0,1000 tonnes,3.0,S
India,Processing,1975.0,1000 tonnes,3.0,S
Pakistan,Processing,1975.0,1000 tonnes,3.0,S
Argentina,Processing,1975.0,1000 tonnes,2.0,S
Israel,Processing,1975.0,1000 tonnes,2.0,S
Portugal,Processing,1975.0,1000 tonnes,1.0,S
Republic of Korea,Processing,1975.0,1000 tonnes,1.0,S
Thailand,Processing,1975.0,1000 tonnes,1.0,S
Uruguay,Processing,1975.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1975.0,1000 tonnes,0.0,S
Bulgaria,Processing,1975.0,1000 tonnes,0.0,S
Canada,Processing,1975.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1975.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1975.0,1000 tonnes,0.0,S
Cyprus,Processing,1975.0,1000 tonnes,0.0,S
French Polynesia,Processing,1975.0,1000 tonnes,0.0,S
Germany,Processing,1975.0,1000 tonnes,0.0,S
Guatemala,Processing,1975.0,1000 tonnes,0.0,S
Honduras,Processing,1975.0,1000 tonnes,0.0,S
Indonesia,Processing,1975.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1975.0,1000 tonnes,0.0,S
Ireland,Processing,1975.0,1000 tonnes,0.0,S
Japan,Processing,1975.0,1000 tonnes,0.0,S
Jordan,Processing,1975.0,1000 tonnes,0.0,S
Lebanon,Processing,1975.0,1000 tonnes,0.0,S
Malaysia,Processing,1975.0,1000 tonnes,0.0,S
Paraguay,Processing,1975.0,1000 tonnes,0.0,S
Philippines,Processing,1975.0,1000 tonnes,0.0,S
Polynesia,Processing,1975.0,1000 tonnes,0.0,A
Sweden,Processing,1975.0,1000 tonnes,0.0,S
Tunisia,Processing,1975.0,1000 tonnes,0.0,S
Turkey,Processing,1975.0,1000 tonnes,0.0,S
United States of America,Processing,1975.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1975.0,1000 tonnes,0.0,S
France,Processing,1974.0,1000 tonnes,1265.0,S
Poland,Processing,1974.0,1000 tonnes,224.0,S
Italy,Processing,1974.0,1000 tonnes,168.0,S
Romania,Processing,1974.0,1000 tonnes,97.0,S
Yugoslav SFR,Processing,1974.0,1000 tonnes,50.0,S
South Africa,Processing,1974.0,1000 tonnes,23.0,S
Czechoslovakia,Processing,1974.0,1000 tonnes,16.0,S
Austria,Processing,1974.0,1000 tonnes,15.0,S
Bulgaria,Processing,1974.0,1000 tonnes,15.0,S
Switzerland,Processing,1974.0,1000 tonnes,13.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1974.0,1000 tonnes,13.0,S
Australia and New Zealand,Processing,1974.0,1000 tonnes,12.0,A
New Zealand,Processing,1974.0,1000 tonnes,12.0,S
Denmark,Processing,1974.0,1000 tonnes,9.0,S
Netherlands,Processing,1974.0,1000 tonnes,5.0,S
India,Processing,1974.0,1000 tonnes,4.0,S
Finland,Processing,1974.0,1000 tonnes,3.0,S
Pakistan,Processing,1974.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1974.0,1000 tonnes,3.0,S
Israel,Processing,1974.0,1000 tonnes,2.0,S
Turkey,Processing,1974.0,1000 tonnes,2.0,S
Argentina,Processing,1974.0,1000 tonnes,1.0,S
Greece,Processing,1974.0,1000 tonnes,1.0,S
Hungary,Processing,1974.0,1000 tonnes,1.0,S
Portugal,Processing,1974.0,1000 tonnes,1.0,S
Spain,Processing,1974.0,1000 tonnes,1.0,S
Uruguay,Processing,1974.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1974.0,1000 tonnes,0.0,S
Canada,Processing,1974.0,1000 tonnes,0.0,S
China,Processing,1974.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1974.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1974.0,1000 tonnes,0.0,S
French Polynesia,Processing,1974.0,1000 tonnes,0.0,S
Germany,Processing,1974.0,1000 tonnes,0.0,S
Guatemala,Processing,1974.0,1000 tonnes,0.0,S
Honduras,Processing,1974.0,1000 tonnes,0.0,S
Indonesia,Processing,1974.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1974.0,1000 tonnes,0.0,S
Ireland,Processing,1974.0,1000 tonnes,0.0,S
Japan,Processing,1974.0,1000 tonnes,0.0,S
Jordan,Processing,1974.0,1000 tonnes,0.0,S
Lebanon,Processing,1974.0,1000 tonnes,0.0,S
Malaysia,Processing,1974.0,1000 tonnes,0.0,S
Paraguay,Processing,1974.0,1000 tonnes,0.0,S
Philippines,Processing,1974.0,1000 tonnes,0.0,S
Polynesia,Processing,1974.0,1000 tonnes,0.0,A
Sweden,Processing,1974.0,1000 tonnes,0.0,S
Thailand,Processing,1974.0,1000 tonnes,0.0,S
Tunisia,Processing,1974.0,1000 tonnes,0.0,S
United States of America,Processing,1974.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1974.0,1000 tonnes,0.0,S
Cyprus,Processing,1974.0,1000 tonnes,-1.0,S
France,Processing,1973.0,1000 tonnes,1352.0,S
Poland,Processing,1973.0,1000 tonnes,185.0,S
Italy,Processing,1973.0,1000 tonnes,99.0,S
Hungary,Processing,1973.0,1000 tonnes,90.0,S
Yugoslav SFR,Processing,1973.0,1000 tonnes,26.0,S
South Africa,Processing,1973.0,1000 tonnes,21.0,S
Australia and New Zealand,Processing,1973.0,1000 tonnes,16.0,A
New Zealand,Processing,1973.0,1000 tonnes,16.0,S
Austria,Processing,1973.0,1000 tonnes,12.0,S
Switzerland,Processing,1973.0,1000 tonnes,10.0,S
Czechoslovakia,Processing,1973.0,1000 tonnes,8.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1973.0,1000 tonnes,8.0,S
Denmark,Processing,1973.0,1000 tonnes,7.0,S
Netherlands,Processing,1973.0,1000 tonnes,6.0,S
Finland,Processing,1973.0,1000 tonnes,3.0,S
India,Processing,1973.0,1000 tonnes,3.0,S
Pakistan,Processing,1973.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1973.0,1000 tonnes,3.0,S
Romania,Processing,1973.0,1000 tonnes,3.0,S
Spain,Processing,1973.0,1000 tonnes,3.0,S
Argentina,Processing,1973.0,1000 tonnes,2.0,S
Israel,Processing,1973.0,1000 tonnes,2.0,S
Uruguay,Processing,1973.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1973.0,1000 tonnes,0.0,S
Bulgaria,Processing,1973.0,1000 tonnes,0.0,S
Canada,Processing,1973.0,1000 tonnes,0.0,S
China,Processing,1973.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1973.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1973.0,1000 tonnes,0.0,S
French Polynesia,Processing,1973.0,1000 tonnes,0.0,S
Germany,Processing,1973.0,1000 tonnes,0.0,S
Greece,Processing,1973.0,1000 tonnes,0.0,S
Guatemala,Processing,1973.0,1000 tonnes,0.0,S
Honduras,Processing,1973.0,1000 tonnes,0.0,S
Indonesia,Processing,1973.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1973.0,1000 tonnes,0.0,S
Ireland,Processing,1973.0,1000 tonnes,0.0,S
Japan,Processing,1973.0,1000 tonnes,0.0,S
Jordan,Processing,1973.0,1000 tonnes,0.0,S
Lebanon,Processing,1973.0,1000 tonnes,0.0,S
Malaysia,Processing,1973.0,1000 tonnes,0.0,S
Paraguay,Processing,1973.0,1000 tonnes,0.0,S
Philippines,Processing,1973.0,1000 tonnes,0.0,S
Polynesia,Processing,1973.0,1000 tonnes,0.0,A
Portugal,Processing,1973.0,1000 tonnes,0.0,S
Sweden,Processing,1973.0,1000 tonnes,0.0,S
Thailand,Processing,1973.0,1000 tonnes,0.0,S
Tunisia,Processing,1973.0,1000 tonnes,0.0,S
Turkey,Processing,1973.0,1000 tonnes,0.0,S
United States of America,Processing,1973.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1973.0,1000 tonnes,0.0,S
Cyprus,Processing,1973.0,1000 tonnes,-1.0,S
France,Processing,1972.0,1000 tonnes,1369.0,S
Poland,Processing,1972.0,1000 tonnes,213.0,S
Romania,Processing,1972.0,1000 tonnes,105.0,S
Hungary,Processing,1972.0,1000 tonnes,99.0,S
Yugoslav SFR,Processing,1972.0,1000 tonnes,55.0,S
Italy,Processing,1972.0,1000 tonnes,38.0,S
Switzerland,Processing,1972.0,1000 tonnes,36.0,S
Spain,Processing,1972.0,1000 tonnes,16.0,S
Czechoslovakia,Processing,1972.0,1000 tonnes,14.0,S
Austria,Processing,1972.0,1000 tonnes,9.0,S
Australia and New Zealand,Processing,1972.0,1000 tonnes,8.0,A
New Zealand,Processing,1972.0,1000 tonnes,8.0,S
Denmark,Processing,1972.0,1000 tonnes,7.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1972.0,1000 tonnes,6.0,S
Netherlands,Processing,1972.0,1000 tonnes,5.0,S
Finland,Processing,1972.0,1000 tonnes,3.0,S
India,Processing,1972.0,1000 tonnes,2.0,S
Israel,Processing,1972.0,1000 tonnes,2.0,S
Pakistan,Processing,1972.0,1000 tonnes,2.0,S
Republic of Korea,Processing,1972.0,1000 tonnes,2.0,S
Argentina,Processing,1972.0,1000 tonnes,1.0,S
China,Processing,1972.0,1000 tonnes,1.0,A
Other non-specified areas,Processing,1972.0,1000 tonnes,1.0,S
Portugal,Processing,1972.0,1000 tonnes,1.0,S
Uruguay,Processing,1972.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1972.0,1000 tonnes,0.0,S
Bulgaria,Processing,1972.0,1000 tonnes,0.0,S
Canada,Processing,1972.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1972.0,1000 tonnes,0.0,S
French Polynesia,Processing,1972.0,1000 tonnes,0.0,S
Germany,Processing,1972.0,1000 tonnes,0.0,S
Greece,Processing,1972.0,1000 tonnes,0.0,S
Guatemala,Processing,1972.0,1000 tonnes,0.0,S
Honduras,Processing,1972.0,1000 tonnes,0.0,S
Indonesia,Processing,1972.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1972.0,1000 tonnes,0.0,S
Ireland,Processing,1972.0,1000 tonnes,0.0,S
Japan,Processing,1972.0,1000 tonnes,0.0,S
Jordan,Processing,1972.0,1000 tonnes,0.0,S
Lebanon,Processing,1972.0,1000 tonnes,0.0,S
Malaysia,Processing,1972.0,1000 tonnes,0.0,S
Paraguay,Processing,1972.0,1000 tonnes,0.0,S
Philippines,Processing,1972.0,1000 tonnes,0.0,S
Polynesia,Processing,1972.0,1000 tonnes,0.0,A
South Africa,Processing,1972.0,1000 tonnes,0.0,S
Sweden,Processing,1972.0,1000 tonnes,0.0,S
Thailand,Processing,1972.0,1000 tonnes,0.0,S
Tunisia,Processing,1972.0,1000 tonnes,0.0,S
Turkey,Processing,1972.0,1000 tonnes,0.0,S
United States of America,Processing,1972.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1972.0,1000 tonnes,0.0,S
Cyprus,Processing,1972.0,1000 tonnes,-1.0,S
France,Processing,1971.0,1000 tonnes,1388.0,S
Poland,Processing,1971.0,1000 tonnes,218.0,S
Italy,Processing,1971.0,1000 tonnes,124.0,S
Hungary,Processing,1971.0,1000 tonnes,120.0,S
Switzerland,Processing,1971.0,1000 tonnes,57.0,S
Czechoslovakia,Processing,1971.0,1000 tonnes,14.0,S
Australia and New Zealand,Processing,1971.0,1000 tonnes,13.0,A
Austria,Processing,1971.0,1000 tonnes,13.0,S
New Zealand,Processing,1971.0,1000 tonnes,13.0,S
Yugoslav SFR,Processing,1971.0,1000 tonnes,10.0,S
Bulgaria,Processing,1971.0,1000 tonnes,8.0,S
Denmark,Processing,1971.0,1000 tonnes,7.0,S
Netherlands,Processing,1971.0,1000 tonnes,6.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1971.0,1000 tonnes,4.0,S
Finland,Processing,1971.0,1000 tonnes,3.0,S
India,Processing,1971.0,1000 tonnes,2.0,S
Israel,Processing,1971.0,1000 tonnes,2.0,S
Pakistan,Processing,1971.0,1000 tonnes,2.0,S
Republic of Korea,Processing,1971.0,1000 tonnes,2.0,S
Turkey,Processing,1971.0,1000 tonnes,2.0,S
Argentina,Processing,1971.0,1000 tonnes,1.0,S
China,Processing,1971.0,1000 tonnes,1.0,A
Other non-specified areas,Processing,1971.0,1000 tonnes,1.0,S
Greece,Processing,1971.0,1000 tonnes,1.0,S
Spain,Processing,1971.0,1000 tonnes,1.0,S
Uruguay,Processing,1971.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1971.0,1000 tonnes,0.0,S
Canada,Processing,1971.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1971.0,1000 tonnes,0.0,S
French Polynesia,Processing,1971.0,1000 tonnes,0.0,S
Germany,Processing,1971.0,1000 tonnes,0.0,S
Guatemala,Processing,1971.0,1000 tonnes,0.0,S
Honduras,Processing,1971.0,1000 tonnes,0.0,S
Indonesia,Processing,1971.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1971.0,1000 tonnes,0.0,S
Ireland,Processing,1971.0,1000 tonnes,0.0,S
Japan,Processing,1971.0,1000 tonnes,0.0,S
Jordan,Processing,1971.0,1000 tonnes,0.0,S
Lebanon,Processing,1971.0,1000 tonnes,0.0,S
Malaysia,Processing,1971.0,1000 tonnes,0.0,S
Paraguay,Processing,1971.0,1000 tonnes,0.0,S
Philippines,Processing,1971.0,1000 tonnes,0.0,S
Polynesia,Processing,1971.0,1000 tonnes,0.0,A
Portugal,Processing,1971.0,1000 tonnes,0.0,S
Romania,Processing,1971.0,1000 tonnes,0.0,S
South Africa,Processing,1971.0,1000 tonnes,0.0,S
Sweden,Processing,1971.0,1000 tonnes,0.0,S
Thailand,Processing,1971.0,1000 tonnes,0.0,S
Tunisia,Processing,1971.0,1000 tonnes,0.0,S
United States of America,Processing,1971.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1971.0,1000 tonnes,0.0,S
Cyprus,Processing,1971.0,1000 tonnes,-1.0,S
France,Processing,1970.0,1000 tonnes,1453.0,S
Italy,Processing,1970.0,1000 tonnes,230.0,S
Poland,Processing,1970.0,1000 tonnes,203.0,S
Hungary,Processing,1970.0,1000 tonnes,147.0,S
Switzerland,Processing,1970.0,1000 tonnes,38.0,S
Spain,Processing,1970.0,1000 tonnes,36.0,S
Australia and New Zealand,Processing,1970.0,1000 tonnes,15.0,A
Austria,Processing,1970.0,1000 tonnes,15.0,S
New Zealand,Processing,1970.0,1000 tonnes,15.0,S
Czechoslovakia,Processing,1970.0,1000 tonnes,14.0,S
Yugoslav SFR,Processing,1970.0,1000 tonnes,12.0,S
Denmark,Processing,1970.0,1000 tonnes,7.0,S
Netherlands,Processing,1970.0,1000 tonnes,5.0,S
Finland,Processing,1970.0,1000 tonnes,3.0,S
Romania,Processing,1970.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1970.0,1000 tonnes,2.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1970.0,1000 tonnes,2.0,S
Uruguay,Processing,1970.0,1000 tonnes,2.0,S
Argentina,Processing,1970.0,1000 tonnes,1.0,S
China,Processing,1970.0,1000 tonnes,1.0,A
Other non-specified areas,Processing,1970.0,1000 tonnes,1.0,S
India,Processing,1970.0,1000 tonnes,1.0,S
Israel,Processing,1970.0,1000 tonnes,1.0,S
Pakistan,Processing,1970.0,1000 tonnes,1.0,S
Portugal,Processing,1970.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1970.0,1000 tonnes,0.0,S
Bulgaria,Processing,1970.0,1000 tonnes,0.0,S
Canada,Processing,1970.0,1000 tonnes,0.0,S
"China, Macao SAR",Processing,1970.0,1000 tonnes,0.0,S
Cyprus,Processing,1970.0,1000 tonnes,0.0,S
French Polynesia,Processing,1970.0,1000 tonnes,0.0,S
Germany,Processing,1970.0,1000 tonnes,0.0,S
Greece,Processing,1970.0,1000 tonnes,0.0,S
Guatemala,Processing,1970.0,1000 tonnes,0.0,S
Honduras,Processing,1970.0,1000 tonnes,0.0,S
Indonesia,Processing,1970.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1970.0,1000 tonnes,0.0,S
